Datetime Normalized,Initiating Master,Master Side,Reporting Master X (mm),Reporting Master Y (mm),Reporting Master Z (mm),Initiating Vehicle,Initiating Vehicle Length (mm),Reporting Slave,Slave Side,Reporting Slave X (mm),Reporting Slave Y (mm),Reporting Slave Z (mm),Reporting Vehicle,Reporting Vehicle Length (mm),Correction Distance (mm),UWB Distance (mm),Surveyed Distance (mm),Timestamp Norm (s),Timestamp Local (s),Instant Update Rate (Hz)
2021-05-25 10:47:57.813157120,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,474.0,7710,,1621939677.813157,1621939678.969495,9.90725085447979
2021-05-25 10:47:57.913096960,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,441.0,7678,,1621939677.913097,1621939679.069435,10.00602130837019
2021-05-25 10:47:58.013033984,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,533.0,7767,,1621939678.013034,1621939679.169372,10.006283891623148
2021-05-25 10:47:58.112972032,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,465.0,7701,,1621939678.112972,1621939679.26931,10.006212276641936
2021-05-25 10:47:58.211909888,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,494.0,7729,,1621939678.21191,1621939679.368248,10.107341147439852
2021-05-25 10:47:58.312848128,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,465.0,7701,,1621939678.312848,1621939679.469186,9.907063644845463
2021-05-25 10:47:58.411784960,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,508.0,7743,,1621939678.411785,1621939679.568123,10.107462931144584
2021-05-25 10:47:58.512722944,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,459.0,7696,,1621939678.512723,1621939679.669061,9.907063644845463
2021-05-25 10:47:58.613658880,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,407.0,7645,,1621939678.613659,1621939679.769997,9.90727425618156
2021-05-25 10:47:58.712600064,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,484.0,7720,,1621939678.7126,1621939679.868938,10.107024523541588
2021-05-25 10:47:58.813538048,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,430.0,7668,,1621939678.813538,1621939679.969876,9.907063644845463
2021-05-25 10:47:58.915475968,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,455.0,7692,,1621939678.915476,1621939680.071814,9.809883548235447
2021-05-25 10:47:59.014412032,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,523.0,7757,,1621939679.014412,1621939680.17075,10.107560360221417
2021-05-25 10:47:59.112353024,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,401.0,7640,,1621939679.112353,1621939680.268691,10.210211906181916
2021-05-25 10:47:59.214287104,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,474.0,7710,,1621939679.214287,1621939680.370625,9.810273610545863
2021-05-25 10:47:59.314225920,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,611.0,7842,,1621939679.314226,1621939680.470564,10.0061167915949
2021-05-25 10:47:59.412164864,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,523.0,7757,,1621939679.412165,1621939680.568503,10.210435603939764
2021-05-25 10:47:59.514103040,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,455.0,7692,,1621939679.514103,1621939680.670441,9.809883548235447
2021-05-25 10:47:59.611047936,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,576.0,7809,,1621939679.611048,1621939680.767386,10.315122092780184
2021-05-25 10:47:59.712132864,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,484.0,7720,,1621939679.712133,1621939680.868471,9.892669718690223
2021-05-25 10:47:59.813070080,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,615.0,7846,,1621939679.81307,1621939680.969408,9.90715724877823
2021-05-25 10:47:59.913007872,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,571.0,7804,,1621939679.913008,1621939681.069346,10.006212276641936
2021-05-25 10:48:00.011947008,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,582.0,7814,,1621939680.011947,1621939681.168285,10.10724372258904
2021-05-25 10:48:00.112883968,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,625.0,7856,,1621939680.112884,1621939681.269222,9.90715724877823
2021-05-25 10:48:00.712513024,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,678.0,7907,,1621939680.712513,1621939681.868851,1.6676980675348885
2021-05-25 10:48:00.812450048,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,668.0,7898,,1621939680.81245,1621939681.968788,10.006307763511352
2021-05-25 10:48:01.413448192,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,717.0,7945,,1621939681.413448,1621939682.569786,1.6638985960236736
2021-05-25 10:48:01.512389888,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,663.0,7893,,1621939681.51239,1621939682.668728,10.10695145930524
2021-05-25 10:48:01.613324032,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,789.0,8015,,1621939681.613324,1621939682.769662,9.907461473775712
2021-05-25 10:48:01.713263104,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,717.0,7945,,1621939681.713263,1621939682.869601,10.00609292061788
2021-05-25 10:48:01.812201984,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,746.0,7973,,1621939681.812202,1621939682.96854,10.10724372258904
2021-05-25 10:48:01.913139200,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,780.0,8006,,1621939681.913139,1621939683.069477,9.90715724877823
2021-05-25 10:48:02.013075968,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,693.0,7922,,1621939682.013076,1621939683.169414,10.006307763511352
2021-05-25 10:48:02.113015808,0C1A,A,290,-1190,2820,1,15470,8D38,A,5460,780,3200,2,12140,760.0,7987,,1621939682.113016,1621939683.269354,10.00602130837019
2021-05-25 10:47:01.329812992,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939621.329813,1621939622.486151,10.10724372258904
2021-05-25 10:47:01.431750144,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939621.43175,1621939622.588088,9.809975324812012
2021-05-25 10:47:01.531689984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939621.53169,1621939622.688028,10.00602130837019
2021-05-25 10:47:01.632625152,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939621.632625,1621939622.788963,9.907344461950192
2021-05-25 10:47:01.730565120,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939621.730565,1621939622.886903,10.210336181503932
2021-05-25 10:47:01.831502080,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939621.831502,1621939622.98784,9.907180650037793
2021-05-25 10:47:01.929441024,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939621.929441,1621939623.085779,10.210435603939764
2021-05-25 10:47:02.030379008,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939622.030379,1621939623.186717,9.907063644845463
2021-05-25 10:47:02.130316032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939622.130316,1621939623.286654,10.006307763511352
2021-05-25 10:47:02.230254848,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939622.230255,1621939623.386593,10.0061167915949
2021-05-25 10:47:02.331192064,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939622.331192,1621939623.48753,9.90715724877823
2021-05-25 10:47:02.430129920,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939622.43013,1621939623.586468,10.107341147439852
2021-05-25 10:47:02.532067072,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939622.532067,1621939623.688405,9.809975324812012
2021-05-25 10:47:02.633006080,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939622.633006,1621939623.789344,9.906970042681444
2021-05-25 10:47:02.729944064,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939622.729944,1621939623.886282,10.31588319351086
2021-05-25 10:47:02.829884928,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939622.829885,1621939623.986223,10.005901956901878
2021-05-25 10:47:02.929820160,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939622.92982,1621939624.086158,10.006498742717543
2021-05-25 10:47:03.030757888,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,474.0,7251,,1621939623.030758,1621939624.187096,9.907087045662834
2021-05-25 10:47:03.130695936,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939623.130696,1621939624.287034,10.006188405209327
2021-05-25 10:47:03.230633984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939623.230634,1621939624.386972,10.006212276641936
2021-05-25 10:47:03.330571776,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939623.330572,1621939624.48691,10.006212276641936
2021-05-25 10:47:03.429510144,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939623.42951,1621939624.585848,10.10731679105107
2021-05-25 10:47:03.530447872,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939623.530448,1621939624.686786,9.907087045662834
2021-05-25 10:47:03.630553856,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939623.630554,1621939624.786892,9.98941113426615
2021-05-25 10:47:03.731491072,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939623.731491,1621939624.887829,9.90715724877823
2021-05-25 10:47:03.831785984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939623.831786,1621939624.988124,9.970603826779852
2021-05-25 10:47:03.930725120,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,465.0,7242,,1621939623.930725,1621939625.087063,10.1072193666698
2021-05-25 10:47:04.029662976,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939624.029663,1621939625.186001,10.107341147439852
2021-05-25 10:47:04.131599872,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939624.1316,1621939625.287938,9.809998269224472
2021-05-25 10:47:04.230539008,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,531.0,7303,,1621939624.230539,1621939625.386877,10.1072193666698
2021-05-25 10:47:04.329477120,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939624.329477,1621939625.485815,10.107341147439852
2021-05-25 10:47:04.433413120,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939624.433413,1621939625.589751,9.621309403379833
2021-05-25 10:47:04.530353152,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,540.0,7312,,1621939624.530353,1621939625.686691,10.315654851498785
2021-05-25 10:47:04.631289856,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939624.63129,1621939625.787628,9.907180650037793
2021-05-25 10:47:04.732227072,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939624.732227,1621939625.888565,9.90715724877823
2021-05-25 10:47:04.830167040,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939624.830167,1621939625.986505,10.210336181503932
2021-05-25 10:47:04.928105984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,531.0,7303,,1621939624.928106,1621939626.084444,10.210435603939764
2021-05-25 10:47:05.024046848,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,465.0,7242,,1621939625.024047,1621939626.180385,10.4230911643742
2021-05-25 10:47:05.130980096,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,459.0,7237,,1621939625.13098,1621939626.287318,9.351639874250296
2021-05-25 10:47:05.230917888,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939625.230918,1621939626.387256,10.006212276641936
2021-05-25 10:47:05.331855104,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939625.331855,1621939626.488193,9.90715724877823
2021-05-25 10:47:05.430793984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939625.430794,1621939626.587132,10.10724372258904
2021-05-25 10:47:05.530734080,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939625.530734,1621939626.687072,10.005997437848746
2021-05-25 10:47:05.629671168,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939625.629671,1621939626.786009,10.10743857416886
2021-05-25 10:47:05.731607808,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,455.0,7233,,1621939625.731608,1621939626.887946,9.809998269224472
2021-05-25 10:47:05.830547968,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939625.830548,1621939626.986886,10.107121944166655
2021-05-25 10:47:05.930483968,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939625.930484,1621939627.086822,10.006403252203205
2021-05-25 10:47:06.029423104,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,531.0,7303,,1621939626.029423,1621939627.185761,10.10724372258904
2021-05-25 10:47:06.128360960,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939626.128361,1621939627.284699,10.107341147439852
2021-05-25 10:47:06.230298880,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939626.230299,1621939627.386637,9.809883548235447
2021-05-25 10:47:06.329236992,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939626.329237,1621939627.485575,10.107341147439852
2021-05-25 10:47:06.430174976,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939626.430175,1621939627.586513,9.907063644845463
2021-05-25 10:47:06.530112000,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939626.530112,1621939627.68645,10.006307763511352
2021-05-25 10:47:06.630050048,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939626.63005,1621939627.786388,10.006212276641936
2021-05-25 10:47:06.729988096,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939626.729988,1621939627.886326,10.006188405209327
2021-05-25 10:47:06.829925888,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,474.0,7251,,1621939626.829926,1621939627.986264,10.006212276641936
2021-05-25 10:47:06.931863040,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939626.931863,1621939628.088201,9.809975324812012
2021-05-25 10:47:07.030801152,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939627.030801,1621939628.187139,10.107341147439852
2021-05-25 10:47:07.129740032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939627.12974,1621939628.286078,10.10724372258904
2021-05-25 10:47:07.232676096,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,540.0,7312,,1621939627.232676,1621939628.389014,9.7147714507406
2021-05-25 10:47:07.334614016,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939627.334614,1621939628.490952,9.809883548235447
2021-05-25 10:47:07.432552192,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939627.432552,1621939628.58889,10.210535028311854
2021-05-25 10:47:07.532489984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,536.0,7308,,1621939627.53249,1621939628.688828,10.006212276641936
2021-05-25 10:47:07.630429952,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939627.63043,1621939628.786768,10.210336181503932
2021-05-25 10:47:07.729368064,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939627.729368,1621939628.885706,10.107341147439852
2021-05-25 10:47:07.829305856,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939627.829306,1621939628.985644,10.006212276641936
2021-05-25 10:47:07.935240960,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939627.935241,1621939629.091579,9.439742170128104
2021-05-25 10:47:08.030180864,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939628.030181,1621939629.186519,10.532974056206948
2021-05-25 10:47:08.129121024,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,474.0,7251,,1621939628.129121,1621939629.285459,10.107121944166655
2021-05-25 10:47:08.230060032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939628.23006,1621939629.386398,9.906970042681444
2021-05-25 10:47:08.329996032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939628.329996,1621939629.486334,10.006403252203205
2021-05-25 10:47:08.433934080,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,465.0,7242,,1621939628.433934,1621939629.590272,9.621132844130136
2021-05-25 10:47:08.532870144,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939628.53287,1621939629.689208,10.10753600277612
2021-05-25 10:47:08.628262144,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,465.0,7242,,1621939628.628262,1621939629.7846,10.483060611892435
2021-05-25 10:47:08.733196032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939628.733196,1621939629.889534,9.529801760863393
2021-05-25 10:47:08.831134976,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,546.0,7317,,1621939628.831135,1621939629.987473,10.210435603939764
2021-05-25 10:47:08.930818048,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,485.0,7261,,1621939628.930818,1621939630.087156,10.031796144950622
2021-05-25 10:47:09.030756096,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939629.030756,1621939630.187094,10.006212276641936
2021-05-25 10:47:09.130693888,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,465.0,7242,,1621939629.130694,1621939630.287032,10.006212276641936
2021-05-25 10:47:09.231056896,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939629.231057,1621939630.387395,9.96382969120068
2021-05-25 10:47:09.329996032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,536.0,7308,,1621939629.329996,1621939630.486334,10.1072193666698
2021-05-25 10:47:09.428935168,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939629.428935,1621939630.585273,10.10724372258904
2021-05-25 10:47:09.528871936,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939629.528872,1621939630.68521,10.006307763511352
2021-05-25 10:47:09.629810176,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939629.62981,1621939630.786148,9.907063644845463
2021-05-25 10:47:09.729747968,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,515.0,7289,,1621939629.729748,1621939630.886086,10.006212276641936
2021-05-25 10:47:09.828687872,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939629.828688,1621939630.985026,10.107146299616373
2021-05-25 10:47:09.929624064,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,525.0,7298,,1621939629.929624,1621939631.085962,9.90725085447979
2021-05-25 10:47:10.032560128,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,474.0,7251,,1621939630.03256,1621939631.188898,9.7147714507406
2021-05-25 10:47:10.131499008,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,474.0,7251,,1621939630.131499,1621939631.287837,10.10724372258904
2021-05-25 10:47:10.229612032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939630.229612,1621939631.38595,10.192323020247086
2021-05-25 10:47:10.329552896,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939630.329553,1621939631.485891,10.00592582696776
2021-05-25 10:47:10.431490048,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939630.43149,1621939631.587828,9.809975324812012
2021-05-25 10:47:10.530425088,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,500.0,7275,,1621939630.530425,1621939631.686763,10.10763343326168
2021-05-25 10:47:10.630366208,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939630.630366,1621939631.786704,10.005901956901878
2021-05-25 10:47:10.729305088,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,531.0,7303,,1621939630.729305,1621939631.885643,10.10724372258904
2021-05-25 10:47:10.830241792,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,546.0,7317,,1621939630.830242,1621939631.98658,9.907180650037793
2021-05-25 10:47:10.929181184,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,459.0,7237,,1621939630.929181,1621939632.085519,10.1072193666698
2021-05-25 10:47:11.031117824,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939631.031118,1621939632.187456,9.809998269224472
2021-05-25 10:47:11.130054912,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939631.130055,1621939632.286393,10.10743857416886
2021-05-25 10:47:11.229993984,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,480.0,7256,,1621939631.229994,1621939632.386332,10.00609292061788
2021-05-25 10:47:11.329932032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939631.329932,1621939632.48627,10.006212276641936
2021-05-25 10:47:11.431868928,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939631.431869,1621939632.588207,9.809975324812012
2021-05-25 10:47:11.530806016,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,455.0,7233,,1621939631.530806,1621939632.687144,10.10743857416886
2021-05-25 10:47:11.629745920,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,444.0,7223,,1621939631.629746,1621939632.786084,10.107146299616373
2021-05-25 10:47:11.730684160,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939631.730684,1621939632.887022,9.907063644845463
2021-05-25 10:47:11.831620864,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,474.0,7251,,1621939631.831621,1621939632.987959,9.907180650037793
2021-05-25 10:47:11.930560000,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,465.0,7242,,1621939631.93056,1621939633.086898,10.1072193666698
2021-05-25 10:47:12.031496960,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939632.031497,1621939633.187835,9.907180650037793
2021-05-25 10:47:12.132433920,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939632.132434,1621939633.288772,9.907180650037793
2021-05-25 10:47:12.229373952,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,455.0,7233,,1621939632.229374,1621939633.385712,10.315654851498785
2021-05-25 10:47:12.333307136,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939632.333307,1621939633.489645,9.62157425440498
2021-05-25 10:47:12.431246080,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,506.0,7280,,1621939632.431246,1621939633.587584,10.210435603939764
2021-05-25 10:47:12.528188928,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,495.0,7270,,1621939632.528189,1621939633.684527,10.315350411206865
2021-05-25 10:47:12.630206976,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,489.0,7265,,1621939632.630207,1621939633.786545,9.802180441463443
2021-05-25 10:47:12.730145024,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,470.0,7247,,1621939632.730145,1621939633.886483,10.006212276641936
2021-05-25 10:47:12.830082816,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,521.0,7294,,1621939632.830083,1621939633.986421,10.006212276641936
2021-05-25 10:47:12.931020032,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,536.0,7308,,1621939632.93102,1621939634.087358,9.90715724877823
2021-05-25 10:47:13.030957824,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939633.030958,1621939634.187296,10.006212276641936
2021-05-25 10:47:13.131895040,9B0F,B,11670,-1090,2990,1,15470,1912,B,2420,1460,1870,2,12140,510.0,7284,,1621939633.131895,1621939634.288233,9.90715724877823
